{first_ts=12000, last_ts=47000, value=23.38888888888889, key=352}
{first_ts=44000, last_ts=47000, value=24.5, key=344}
{first_ts=33000, last_ts=47000, value=21.933333333333334, key=511}
{first_ts=36000, last_ts=47000, value=22.916666666666668, key=811}
{first_ts=46000, last_ts=47000, value=31.5, key=526}
{first_ts=41000, last_ts=47000, value=18.142857142857142, key=318}
{first_ts=46000, last_ts=47000, value=18.5, key=1088}
{first_ts=46000, last_ts=47000, value=27.5, key=295}
{first_ts=46000, last_ts=47000, value=29.0, key=418}
{first_ts=43000, last_ts=47000, value=19.2, key=722}
{first_ts=47000, last_ts=48000, value=28.5, key=445}
{first_ts=47000, last_ts=48000, value=36.5, key=546}
{first_ts=47000, last_ts=48000, value=32.5, key=484}
{first_ts=47000, last_ts=48000, value=32.5, key=430}
{first_ts=47000, last_ts=48000, value=35.5, key=467}
{first_ts=47000, last_ts=48000, value=30.0, key=387}
{first_ts=45000, last_ts=48000, value=26.0, key=785}
{first_ts=45000, last_ts=48000, value=17.75, key=764}
{first_ts=47000, last_ts=48000, value=31.5, key=371}
{first_ts=47000, last_ts=48000, value=34.5, key=624}
{first_ts=48000, last_ts=49000, value=30.5, key=428}
{first_ts=48000, last_ts=49000, value=28.0, key=391}
{first_ts=48000, last_ts=49000, value=25.5, key=471}
{first_ts=48000, last_ts=49000, value=32.0, key=538}
{first_ts=48000, last_ts=49000, value=22.5, key=282}
{first_ts=48000, last_ts=49000, value=29.5, key=520}
{first_ts=48000, last_ts=49000, value=28.5, key=451}
{first_ts=48000, last_ts=49000, value=30.0, key=384}
{first_ts=48000, last_ts=49000, value=30.5, key=545}
{first_ts=48000, last_ts=49000, value=33.0, key=629}
{first_ts=31000, last_ts=49000, value=18.36842105263158, key=831}
{first_ts=48000, last_ts=49000, value=31.5, key=585}
{first_ts=48000, last_ts=49000, value=31.5, key=540}
{first_ts=45000, last_ts=49000, value=21.6, key=1076}
{first_ts=48000, last_ts=49000, value=32.5, key=266}
{first_ts=48000, last_ts=49000, value=28.0, key=394}
{first_ts=49000, last_ts=50000, value=30.0, key=301}
{first_ts=49000, last_ts=50000, value=33.0, key=631}
{first_ts=49000, last_ts=50000, value=28.5, key=503}
{first_ts=47000, last_ts=50000, value=20.25, key=1126}
{first_ts=43000, last_ts=50000, value=18.5, key=1048}
{first_ts=48000, last_ts=50000, value=16.666666666666668, key=829}
{first_ts=49000, last_ts=50000, value=17.5, key=868}
{first_ts=47000, last_ts=50000, value=30.75, key=347}
{first_ts=49000, last_ts=50000, value=28.0, key=411}
{first_ts=49000, last_ts=50000, value=31.5, key=553}
